filename,width,height,class,xmin,ymin,xmax,ymax
image0131.jpg,800,600,small-car,0.598958,0.437963,0.083333,0.1
image0131.jpg,800,600,small-car,0.74375,0.391667,0.010417,0.016667
image0131.jpg,800,600,lcv,0.729167,0.383333,0.008333,0.024074
image0131.jpg,800,600,small-car,0.753646,0.387037,0.00625,0.011111
image0132.jpg,800,600,small-car,0.750521,0.386574,0.004167,0.010185
image0132.jpg,800,600,small-car,0.742969,0.393056,0.010937,0.017593
image0132.jpg,800,600,lcv,0.730469,0.38287,0.007812,0.021296
image0132.jpg,800,600,small-car,0.69974,0.398148,0.011979,0.031481
image0132.jpg,800,600,small-car,0.688021,0.403704,0.029167,0.042593
image0132.jpg,800,600,small-car,0.655208,0.409259,0.045833,0.061111
image0132.jpg,800,600,small-car,0.075521,0.643519,0.15,0.266667
image0133.jpg,800,600,small-car,0.74974,0.385648,0.007812,0.008333
image0133.jpg,800,600,small-car,0.68125,0.403241,0.03125,0.04537
image0133.jpg,800,600,small-car,0.509635,0.473611,0.148438,0.147222
image0133.jpg,800,600,small-car,0.707292,0.393981,0.011458,0.025
image0133.jpg,800,600,small-car,0.700521,0.398611,0.021875,0.032407
image0133.jpg,800,600,small-car,0.741146,0.393519,0.0125,0.02037
image0134.jpg,800,600,small-car,0.09349,0.600463,0.185938,0.260185
image0134.jpg,800,600,small-car,0.636979,0.422222,0.061458,0.075926
image0134.jpg,800,600,small-car,0.740365,0.394907,0.016146,0.023148
image0134.jpg,800,600,small-car,0.710677,0.395833,0.015104,0.026852
image0134.jpg,800,600,small-car,0.695573,0.399074,0.024479,0.033333
image0135.jpg,800,600,small-car,0.738542,0.396759,0.016667,0.026852
image0135.jpg,800,600,small-car,0.716667,0.393519,0.014583,0.022222
image0135.jpg,800,600,small-car,0.704167,0.396296,0.017708,0.027778
image0135.jpg,800,600,small-car,0.67474,0.405556,0.035937,0.05
image0135.jpg,800,600,small-car,0.475781,0.4625,0.150521,0.132407
image0135.jpg,800,600,people,0.634115,0.393056,0.004687,0.021296
image0135.jpg,800,600,people,0.63724,0.398611,0.005729,0.030556
image0136.jpg,800,600,small-car,0.7375,0.401852,0.021875,0.033333
image0136.jpg,800,600,small-car,0.71224,0.39537,0.015104,0.022222
image0136.jpg,800,600,small-car,0.69401,0.401852,0.027604,0.038889
image0136.jpg,800,600,small-car,0.609375,0.42037,0.065625,0.077778
image0136.jpg,800,600,small-car,0.721875,0.39213,0.009375,0.017593
image0137.jpg,800,600,small-car,0.659115,0.405093,0.039062,0.050926
image0137.jpg,800,600,small-car,0.717969,0.393519,0.010937,0.02037
image0137.jpg,800,600,small-car,0.704688,0.398611,0.019792,0.030556
image0137.jpg,800,600,small-car,0.732552,0.40463,0.026562,0.040741
image0138.jpg,800,600,small-car,0.708333,0.393981,0.007292,0.025
image0138.jpg,800,600,big-car,0.744271,0.389352,0.011458,0.021296
image0138.jpg,800,600,small-car,0.684115,0.401852,0.026562,0.038889
image0138.jpg,800,600,small-car,0.723698,0.409722,0.036979,0.056481
image0139.jpg,800,600,big-car,0.74349,0.391204,0.014063,0.023148
image0139.jpg,800,600,small-car,0.700521,0.426389,0.060417,0.087963
image0140.jpg,800,600,small-car,0.721615,0.392593,0.010937,0.018519
image0140.jpg,800,600,small-car,0.708594,0.394444,0.016146,0.022222
image0140.jpg,800,600,big-car,0.741667,0.39213,0.016667,0.026852
image0140.jpg,800,600,small-car,0.619271,0.485648,0.141667,0.180556
image0141.jpg,800,600,small-car,0.725521,0.391667,0.009375,0.018519
image0141.jpg,800,600,small-car,0.714583,0.393056,0.0125,0.021296
image0141.jpg,800,600,big-car,0.740625,0.394444,0.01875,0.031481
image0141.jpg,800,600,small-car,0.146354,0.754167,0.291667,0.491667
image0142.jpg,800,600,small-car,0.727865,0.389352,0.006771,0.013889
image0142.jpg,800,600,small-car,0.719792,0.391667,0.011458,0.018519
image0142.jpg,800,600,big-car,0.738542,0.396759,0.021875,0.037963
image0143.jpg,800,600,small-car,0.722396,0.390741,0.007292,0.016667
image0143.jpg,800,600,big-car,0.733854,0.398611,0.029167,0.050926
image0144.jpg,800,600,big-car,0.726042,0.404167,0.040625,0.073148
image0144.jpg,800,600,small-car,0.106771,0.602778,0.2125,0.290741
image0145.jpg,800,600,small-car,0.517188,0.451389,0.113542,0.123148
image0145.jpg,800,600,big-car,0.711719,0.41713,0.061979,0.110185
image0146.jpg,800,600,small-car,0.738802,0.388426,0.006771,0.010185
image0146.jpg,800,600,small-car,0.747917,0.387037,0.00625,0.007407
image0146.jpg,800,600,small-car,0.45026,0.473148,0.149479,0.166667
image0146.jpg,800,600,small-car,0.613021,0.398611,0.026042,0.041667
image0146.jpg,800,600,small-car,0.732552,0.388426,0.006771,0.012037
image0146.jpg,800,600,big-car,0.648958,0.464352,0.138542,0.213889
image0147.jpg,800,600,small-car,0.735938,0.388426,0.008333,0.012037
image0147.jpg,800,600,small-car,0.666667,0.402315,0.033333,0.047222
image0147.jpg,800,600,small-car,0.62474,0.418519,0.057813,0.077778
image0147.jpg,800,600,small-car,0.094792,0.530556,0.127083,0.17963
image0147.jpg,800,600,big-car,0.277865,0.669444,0.554688,0.655556
image0148.jpg,800,600,small-car,0.739583,0.3875,0.007292,0.010185
image0148.jpg,800,600,small-car,0.689583,0.4,0.01875,0.037037
image0148.jpg,800,600,small-car,0.677865,0.40463,0.034896,0.048148
image0148.jpg,800,600,small-car,0.560417,0.446759,0.109375,0.115741
image0149.jpg,800,600,people,0.590365,0.393519,0.004687,0.025926
image0149.jpg,800,600,people,0.595313,0.403704,0.007292,0.048148
image0149.jpg,800,600,small-car,0.7,0.400926,0.023958,0.035185
image0149.jpg,800,600,small-car,0.64974,0.412037,0.049479,0.066667
image0150.jpg,800,600,small-car,0.707292,0.393519,0.011458,0.024074
image0150.jpg,800,600,small-car,0.71276,0.397222,0.018229,0.031481
image0150.jpg,800,600,small-car,0.677865,0.402315,0.031771,0.043519
image0150.jpg,800,600,people,0.594271,0.405556,0.007292,0.048148
image0150.jpg,800,600,people,0.589063,0.393519,0.004167,0.025926
image0150.jpg,800,600,lcv,0.319792,0.431019,0.271875,0.362037
image0151.jpg,800,600,lcv,0.530729,0.395833,0.123958,0.202778
image0151.jpg,800,600,small-car,0.694792,0.399537,0.022917,0.034259
image0151.jpg,800,600,small-car,0.713542,0.392593,0.008333,0.02037
image0151.jpg,800,600,small-car,0.720052,0.394907,0.014063,0.021296
image0152.jpg,800,600,lcv,0.615885,0.383333,0.066146,0.138889
image0152.jpg,800,600,small-car,0.707812,0.396759,0.01875,0.026852
image0152.jpg,800,600,small-car,0.725521,0.393519,0.011458,0.018519
image0153.jpg,800,600,small-car,0.303385,0.55787,0.283854,0.232407
image0153.jpg,800,600,lcv,0.655208,0.380093,0.040625,0.100926
image0153.jpg,800,600,small-car,0.729167,0.392593,0.010417,0.016667
image0153.jpg,800,600,small-car,0.715104,0.394444,0.015625,0.022222
image0154.jpg,800,600,small-car,0.59375,0.44213,0.088542,0.097222
image0154.jpg,800,600,lcv,0.677865,0.381481,0.029687,0.075926
image0154.jpg,800,600,small-car,0.73125,0.390741,0.008333,0.014815
image0154.jpg,800,600,small-car,0.719271,0.393056,0.0125,0.019444
image0155.jpg,800,600,big-car,0.091667,0.599537,0.182292,0.280556
image0155.jpg,800,600,small-car,0.657031,0.411574,0.044271,0.058333
image0155.jpg,800,600,lcv,0.695052,0.384259,0.024479,0.061111
image0155.jpg,800,600,small-car,0.722917,0.391204,0.011458,0.015741
image0155.jpg,800,600,small-car,0.732292,0.389815,0.007292,0.012963
image0156.jpg,800,600,big-car,0.482292,0.466204,0.184375,0.178704
image0156.jpg,800,600,small-car,0.683594,0.404167,0.029687,0.041667
image0156.jpg,800,600,lcv,0.70651,0.383796,0.018229,0.052778
image0156.jpg,800,600,small-car,0.725781,0.390741,0.009896,0.014815
image0157.jpg,800,600,small-car,0.388802,0.510185,0.215104,0.205556
image0157.jpg,800,600,big-car,0.630469,0.418056,0.076563,0.097222
image0157.jpg,800,600,people,0.554948,0.413426,0.011979,0.058333
image0157.jpg,800,600,people,0.55625,0.405556,0.009375,0.037037
image0157.jpg,800,600,small-car,0.697396,0.4,0.022917,0.031481
image0157.jpg,800,600,lcv,0.71224,0.382407,0.015104,0.042593
image0157.jpg,800,600,small-car,0.727865,0.389815,0.008854,0.012963
image0158.jpg,800,600,people,0.035417,0.572222,0.069792,0.207407
image0158.jpg,800,600,two-wheeler,0.058333,0.6375,0.115625,0.20463
image0158.jpg,800,600,small-car,0.706771,0.397685,0.017708,0.026852
image0158.jpg,800,600,big-car,0.673438,0.403241,0.042708,0.063889
image0158.jpg,800,600,small-car,0.596094,0.435185,0.085938,0.105556
image0158.jpg,800,600,people,0.548177,0.414815,0.014063,0.064815
image0158.jpg,800,600,people,0.550521,0.406019,0.007292,0.036111
image0158.jpg,800,600,lcv,0.717969,0.384259,0.013021,0.035185
image0158.jpg,800,600,people,0.022396,0.573611,0.04375,0.20463
image0159.jpg,800,600,people,0.466667,0.452778,0.035417,0.111111
image0159.jpg,800,600,two-wheeler,0.4625,0.489815,0.052083,0.101852
image0159.jpg,800,600,people,0.541406,0.418519,0.016146,0.064815
image0159.jpg,800,600,people,0.545052,0.406481,0.009896,0.033333
image0159.jpg,800,600,small-car,0.655729,0.409722,0.047917,0.067593
image0159.jpg,800,600,big-car,0.694792,0.399537,0.03125,0.047222
image0159.jpg,800,600,small-car,0.713542,0.394444,0.013542,0.022222
image0159.jpg,800,600,lcv,0.721094,0.383333,0.010937,0.033333
image0159.jpg,800,600,people,0.461719,0.453241,0.044271,0.112037
image0160.jpg,800,600,people,0.538021,0.418981,0.014583,0.065741
image0160.jpg,800,600,people,0.571615,0.418519,0.026562,0.07037
image0160.jpg,800,600,people,0.539844,0.404167,0.009896,0.030556
image0160.jpg,800,600,two-wheeler,0.570573,0.447685,0.025521,0.04537
image0160.jpg,800,600,small-car,0.685417,0.403704,0.033333,0.048148
image0160.jpg,800,600,big-car,0.70651,0.396296,0.019271,0.037037
image0160.jpg,800,600,small-car,0.71849,0.393519,0.008854,0.018519
image0160.jpg,800,600,lcv,0.723437,0.383796,0.010417,0.028704
image0161.jpg,800,600,big-car,0.713281,0.393519,0.016146,0.02963
image0161.jpg,800,600,small-car,0.702604,0.400463,0.026042,0.037963
image0161.jpg,800,600,people,0.622917,0.402778,0.01875,0.05
image0161.jpg,800,600,two-wheeler,0.622135,0.419907,0.013021,0.032407
image0161.jpg,800,600,lcv,0.726562,0.383796,0.009375,0.025
image0161.jpg,800,600,lcv,0.743229,0.384259,0.008333,0.024074
image0161.jpg,800,600,people,0.532292,0.423148,0.015625,0.068519
image0161.jpg,800,600,people,0.534375,0.408333,0.015625,0.037037
image0162.jpg,800,600,people,0.525781,0.425463,0.019271,0.069444
image0162.jpg,800,600,people,0.527083,0.415278,0.015625,0.047222
image0162.jpg,800,600,people,0.660156,0.399074,0.013021,0.040741
image0162.jpg,800,600,two-wheeler,0.658854,0.412963,0.011458,0.025926
image0162.jpg,800,600,lcv,0.730208,0.384259,0.008333,0.024074
image0162.jpg,800,600,lcv,0.742188,0.384722,0.010417,0.028704
image0162.jpg,800,600,small-car,0.713021,0.397685,0.019792,0.030556
image0163.jpg,800,600,people,0.514062,0.427778,0.014583,0.07037
image0163.jpg,800,600,people,0.517188,0.408796,0.010417,0.034259
image0163.jpg,800,600,people,0.679948,0.39537,0.010937,0.031481
image0163.jpg,800,600,two-wheeler,0.680469,0.406944,0.008854,0.019444
image0163.jpg,800,600,small-car,0.716927,0.394444,0.015104,0.024074
image0163.jpg,800,600,lcv,0.742188,0.384722,0.010417,0.030556
image0164.jpg,800,600,people,0.502344,0.431019,0.016146,0.076852
image0164.jpg,800,600,people,0.502865,0.413889,0.011979,0.038889
image0164.jpg,800,600,lcv,0.741927,0.385648,0.011979,0.036111
image0164.jpg,800,600,small-car,0.720313,0.393056,0.013542,0.021296
image0164.jpg,800,600,two-wheeler,0.688021,0.406019,0.00625,0.017593
image0164.jpg,800,600,people,0.688021,0.393981,0.009375,0.025
image0165.jpg,800,600,people,0.492188,0.431481,0.016667,0.077778
image0165.jpg,800,600,people,0.492188,0.417593,0.013542,0.038889
image0165.jpg,800,600,lcv,0.740365,0.387037,0.017188,0.044444
image0165.jpg,800,600,small-car,0.721875,0.391667,0.011458,0.018519
image0165.jpg,800,600,two-wheeler,0.692448,0.401389,0.005729,0.013889
image0166.jpg,800,600,people,0.483333,0.435648,0.017708,0.080556
image0166.jpg,800,600,people,0.484375,0.41713,0.0125,0.037963
image0166.jpg,800,600,two-wheeler,0.698958,0.398148,0.005208,0.012963
image0166.jpg,800,600,lcv,0.734635,0.387963,0.020313,0.057407
image0167.jpg,800,600,people,0.472917,0.439352,0.01875,0.084259
image0167.jpg,800,600,people,0.47474,0.421296,0.015104,0.044444
image0167.jpg,800,600,small-car,0.74375,0.393056,0.009375,0.019444
image0167.jpg,800,600,lcv,0.72474,0.387037,0.028646,0.07963
image0168.jpg,800,600,people,0.459635,0.443056,0.021354,0.089815
image0168.jpg,800,600,people,0.46224,0.425,0.016146,0.044444
image0168.jpg,800,600,lcv,0.70599,0.387963,0.045312,0.12037
image0168.jpg,800,600,small-car,0.740104,0.394444,0.013542,0.022222
image0169.jpg,800,600,people,0.442708,0.448148,0.01875,0.092593
image0169.jpg,800,600,people,0.446615,0.428704,0.017188,0.046296
image0169.jpg,800,600,lcv,0.651302,0.404167,0.100521,0.223148
image0169.jpg,800,600,small-car,0.738802,0.398148,0.017188,0.025926
image0170.jpg,800,600,lcv,0.264062,0.537963,0.527083,0.840741
image0170.jpg,800,600,small-car,0.736198,0.4,0.021354,0.033333
image0171.jpg,800,600,people,0.403646,0.460185,0.042708,0.114815
image0171.jpg,800,600,two-wheeler,0.40599,0.498148,0.065104,0.107407
image0171.jpg,800,600,small-car,0.73125,0.402778,0.028125,0.044444
image0172.jpg,800,600,people,0.397917,0.463889,0.022917,0.105556
image0172.jpg,800,600,people,0.563542,0.418056,0.022917,0.073148
image0172.jpg,800,600,two-wheeler,0.564844,0.434722,0.024479,0.075
image0172.jpg,800,600,small-car,0.721615,0.408796,0.042188,0.063889
image0172.jpg,800,600,small-car,0.077865,0.584259,0.154688,0.237037
image0172.jpg,800,600,people,0.402344,0.441204,0.017188,0.050926
image0173.jpg,800,600,people,0.380729,0.46713,0.022917,0.115741
image0173.jpg,800,600,people,0.382812,0.444907,0.020833,0.060185
image0173.jpg,800,600,small-car,0.500781,0.456944,0.126562,0.130556
image0173.jpg,800,600,small-car,0.690625,0.434722,0.072917,0.113889
image0173.jpg,800,600,two-wheeler,0.620052,0.413426,0.018229,0.050926
image0173.jpg,800,600,people,0.61901,0.401389,0.016146,0.050926
image0174.jpg,800,600,small-car,0.482292,0.569907,0.282292,0.343519
image0174.jpg,800,600,small-car,0.630469,0.414352,0.056771,0.071296
image0174.jpg,800,600,people,0.355469,0.474537,0.025521,0.119444
image0174.jpg,800,600,people,0.357812,0.450926,0.017708,0.066667
image0175.jpg,800,600,small-car,0.680729,0.402778,0.035417,0.046296
image0175.jpg,800,600,people,0.324219,0.481944,0.023438,0.121296
image0175.jpg,800,600,people,0.325781,0.457407,0.018229,0.062963
image0176.jpg,800,600,people,0.291146,0.490741,0.030208,0.131481
image0176.jpg,800,600,people,0.296094,0.469444,0.023438,0.081481
image0176.jpg,800,600,small-car,0.70625,0.4,0.025,0.035185
image0176.jpg,800,600,two-wheeler,0.683333,0.403704,0.00625,0.016667
image0177.jpg,800,600,small-car,0.294792,0.556481,0.255208,0.237037
image0177.jpg,800,600,small-car,0.71901,0.396296,0.018229,0.027778
image0177.jpg,800,600,two-wheeler,0.694792,0.400463,0.00625,0.015741
image0178.jpg,800,600,people,0.219531,0.506944,0.029687,0.141667
image0178.jpg,800,600,people,0.220833,0.484722,0.025,0.089815
image0178.jpg,800,600,small-car,0.58724,0.435648,0.079687,0.091667
image0178.jpg,800,600,small-car,0.725,0.393981,0.013542,0.023148
image0179.jpg,800,600,people,0.179167,0.518056,0.030208,0.152778
image0179.jpg,800,600,people,0.179167,0.49537,0.027083,0.096296
image0179.jpg,800,600,small-car,0.728646,0.392593,0.011458,0.018519
image0179.jpg,800,600,small-car,0.657031,0.40787,0.042188,0.05463
image0180.jpg,800,600,small-car,0.169271,0.631944,0.3375,0.347222
image0180.jpg,800,600,small-car,0.729167,0.390278,0.009375,0.015741
image0180.jpg,800,600,small-car,0.688542,0.401852,0.028125,0.037037
image0181.jpg,800,600,people,0.095573,0.545833,0.047396,0.169444
image0181.jpg,800,600,people,0.099219,0.513889,0.026562,0.101852
image0181.jpg,800,600,small-car,0.527865,0.473611,0.151562,0.15463
image0181.jpg,800,600,small-car,0.705729,0.397685,0.019792,0.028704
image0181.jpg,800,600,small-car,0.729948,0.389815,0.008854,0.014815
image0182.jpg,800,600,people,0.049479,0.558333,0.041667,0.177778
image0182.jpg,800,600,people,0.048958,0.528704,0.034375,0.103704
image0182.jpg,800,600,small-car,0.304427,0.558796,0.276562,0.258333
image0182.jpg,800,600,small-car,0.625,0.428241,0.06875,0.087963
image0182.jpg,800,600,small-car,0.715885,0.394907,0.015104,0.023148
image0182.jpg,800,600,small-car,0.730729,0.389352,0.008333,0.012037
image0183.jpg,800,600,small-car,0.564323,0.449537,0.102604,0.117593
image0183.jpg,800,600,small-car,0.660156,0.409722,0.044271,0.062037
image0183.jpg,800,600,small-car,0.720833,0.393519,0.0125,0.018519
image0184.jpg,800,600,small-car,0.633073,0.418056,0.053646,0.071296
image0184.jpg,800,600,small-car,0.68099,0.403704,0.033854,0.046296
image0184.jpg,800,600,small-car,0.725521,0.391204,0.010417,0.015741
image0185.jpg,800,600,small-car,0.666667,0.405556,0.038542,0.05
image0185.jpg,800,600,small-car,0.69349,0.400926,0.023438,0.037037
image0185.jpg,800,600,small-car,0.728646,0.390278,0.009375,0.015741
image0186.jpg,800,600,small-car,0.701562,0.398611,0.014583,0.030556
image0186.jpg,800,600,small-car,0.686719,0.401852,0.026562,0.038889
image0186.jpg,800,600,small-car,0.732031,0.389815,0.007812,0.014815
image0187.jpg,800,600,small-car,0.69974,0.4,0.021354,0.031481
image0188.jpg,800,600,small-car,0.707292,0.397222,0.01875,0.027778
image0188.jpg,800,600,small-car,0.73724,0.394444,0.014063,0.022222
image0189.jpg,800,600,two-wheeler,0.742708,0.404167,0.00625,0.023148
image0189.jpg,800,600,small-car,0.732292,0.396759,0.016667,0.025
image0189.jpg,800,600,small-car,0.7125,0.394444,0.014583,0.022222
image0190.jpg,800,600,two-wheeler,0.739062,0.406019,0.0125,0.032407
image0190.jpg,800,600,people,0.739062,0.399537,0.011458,0.032407
image0190.jpg,800,600,small-car,0.721615,0.400463,0.024479,0.032407
image0191.jpg,800,600,two-wheeler,0.734896,0.412037,0.010417,0.035185
image0191.jpg,800,600,small-car,0.702865,0.40463,0.032813,0.042593
image0191.jpg,800,600,small-car,0.725,0.399537,0.017708,0.036111
image0192.jpg,800,600,small-car,0.670573,0.414352,0.049479,0.065741
image0192.jpg,800,600,small-car,0.709115,0.401389,0.026562,0.047222
image0192.jpg,800,600,two-wheeler,0.727083,0.423148,0.013542,0.05
image0193.jpg,800,600,small-car,0.578906,0.460185,0.117188,0.137037
image0193.jpg,800,600,small-car,0.677865,0.409259,0.041146,0.072222
image0193.jpg,800,600,people,0.703125,0.427778,0.033333,0.083333
image0193.jpg,800,600,two-wheeler,0.701042,0.451389,0.029167,0.089815
image0194.jpg,800,600,small-car,0.091146,0.677778,0.18125,0.375926
image0194.jpg,800,600,people,0.588021,0.508333,0.0625,0.198148
image0194.jpg,800,600,two-wheeler,0.590625,0.556019,0.072917,0.208333
image0194.jpg,800,600,small-car,0.592969,0.447685,0.106771,0.137963
image0194.jpg,800,600,two-wheeler,0.71849,0.408796,0.013021,0.037963
image0194.jpg,800,600,people,0.717969,0.400463,0.014063,0.041667
image0194.jpg,800,600,people,0.615104,0.497222,0.040625,0.183333
image0195.jpg,800,600,small-car,0.161198,0.636111,0.321354,0.401852
image0195.jpg,800,600,people,0.700521,0.406944,0.021875,0.062037
image0195.jpg,800,600,two-wheeler,0.7,0.422685,0.019792,0.060185
image0196.jpg,800,600,people,0.609115,0.453704,0.041146,0.12037
image0196.jpg,800,600,two-wheeler,0.609375,0.481481,0.048958,0.127778
image0196.jpg,800,600,people,0.623437,0.444907,0.026042,0.119444
image0197.jpg,800,600,two-wheeler,0.740885,0.398611,0.005729,0.015741
image0198.jpg,800,600,two-wheeler,0.739844,0.402315,0.005729,0.015741
image0199.jpg,800,600,two-wheeler,0.738021,0.405093,0.00625,0.017593
image0200.jpg,800,600,two-wheeler,0.736979,0.40787,0.008333,0.019444
image0201.jpg,800,600,two-wheeler,0.732552,0.408333,0.008854,0.027778
image0201.jpg,800,600,people,0.732031,0.392593,0.008854,0.012963
image0201.jpg,800,600,small-car,0.746615,0.388426,0.006771,0.010185
image0202.jpg,800,600,two-wheeler,0.729688,0.414352,0.008333,0.028704
image0202.jpg,800,600,people,0.728646,0.393056,0.010417,0.017593
image0202.jpg,800,600,small-car,0.746094,0.388426,0.006771,0.010185
image0203.jpg,800,600,two-wheeler,0.721615,0.418981,0.011979,0.037963
image0203.jpg,800,600,people,0.720833,0.394444,0.015625,0.018519
image0203.jpg,800,600,small-car,0.745313,0.389815,0.007292,0.011111
image0204.jpg,800,600,two-wheeler,0.70625,0.43287,0.017708,0.052778
image0204.jpg,800,600,people,0.704688,0.393981,0.017708,0.032407
image0204.jpg,800,600,small-car,0.74375,0.389352,0.008333,0.012037
image0205.jpg,800,600,two-wheeler,0.66224,0.460648,0.029687,0.076852
image0205.jpg,800,600,people,0.661979,0.424074,0.030208,0.081481
image0205.jpg,800,600,people,0.670573,0.423148,0.021354,0.090741
image0205.jpg,800,600,small-car,0.742188,0.390741,0.009375,0.014815
image0206.jpg,800,600,people,0.551302,0.468981,0.050521,0.147222
image0206.jpg,800,600,people,0.572135,0.4625,0.028646,0.156481
image0206.jpg,800,600,two-wheeler,0.552344,0.531481,0.051562,0.144444
image0206.jpg,800,600,small-car,0.739844,0.391667,0.009896,0.016667
image0207.jpg,800,600,two-wheeler,0.104427,0.815741,0.207813,0.348148
image0207.jpg,800,600,people,0.082812,0.687037,0.1125,0.431481
image0207.jpg,800,600,people,0.148438,0.636574,0.066667,0.393519
image0207.jpg,800,600,small-car,0.73724,0.393519,0.011979,0.018519
image0208.jpg,800,600,small-car,0.471354,0.484259,0.176042,0.164815
image0208.jpg,800,600,small-car,0.734896,0.39537,0.014583,0.024074
image0209.jpg,800,600,small-car,0.627083,0.419907,0.060417,0.076852
image0209.jpg,800,600,small-car,0.733594,0.397685,0.017188,0.026852
image0210.jpg,800,600,small-car,0.666927,0.404167,0.034896,0.049074
image0210.jpg,800,600,small-car,0.731771,0.401389,0.021875,0.032407
image0211.jpg,800,600,small-car,0.72474,0.405556,0.029687,0.044444
image0211.jpg,800,600,small-car,0.689063,0.400926,0.026042,0.037037
image0212.jpg,800,600,small-car,0.706771,0.415278,0.045833,0.065741
image0213.jpg,800,600,small-car,0.650521,0.452778,0.094792,0.127778
image0213.jpg,800,600,small-car,0.711198,0.394907,0.015104,0.025
image0214.jpg,800,600,small-car,0.320573,0.663889,0.431771,0.461111
image0214.jpg,800,600,small-car,0.717708,0.393056,0.0125,0.019444
image0215.jpg,800,600,small-car,0.723177,0.391667,0.010937,0.016667
image0215.jpg,800,600,small-car,0.754687,0.387963,0.005208,0.009259
image0216.jpg,800,600,small-car,0.726302,0.390741,0.009896,0.014815
image0216.jpg,800,600,small-car,0.75026,0.387963,0.005729,0.011111
image0217.jpg,800,600,small-car,0.729167,0.389815,0.008333,0.012963
image0217.jpg,800,600,small-car,0.747135,0.387963,0.005729,0.009259
image0218.jpg,800,600,small-car,0.73151,0.388889,0.006771,0.011111
image0218.jpg,800,600,small-car,0.746094,0.388426,0.006771,0.010185
image0219.jpg,800,600,small-car,0.744792,0.389815,0.007292,0.012963
image0219.jpg,800,600,small-car,0.734115,0.388426,0.006771,0.010185
image0220.jpg,800,600,small-car,0.74375,0.390278,0.008333,0.012037
image0220.jpg,800,600,small-car,0.73724,0.3875,0.004687,0.008333
image0221.jpg,800,600,small-car,0.742448,0.391204,0.010937,0.015741
image0222.jpg,800,600,small-car,0.739583,0.393056,0.0125,0.017593
image0222.jpg,800,600,small-car,0.749219,0.3875,0.004687,0.006481
image0223.jpg,800,600,small-car,0.735938,0.393981,0.014583,0.021296
image0224.jpg,800,600,small-car,0.730469,0.397685,0.018229,0.026852
image0225.jpg,800,600,small-car,0.723177,0.401389,0.023438,0.034259
image0226.jpg,800,600,small-car,0.7125,0.405556,0.033333,0.048148
image0227.jpg,800,600,small-car,0.689063,0.421759,0.054167,0.080556
image0228.jpg,800,600,small-car,0.586719,0.489352,0.150521,0.186111
image0229.jpg,800,600,two-wheeler,0.202604,0.561574,0.107292,0.141667
image0229.jpg,800,600,people,0.191667,0.509722,0.05,0.156481
image0229.jpg,800,600,small-car,0.027604,0.808796,0.054167,0.382407
image0230.jpg,800,600,two-wheeler,0.519792,0.455093,0.029167,0.069444
image0230.jpg,800,600,people,0.51901,0.426389,0.024479,0.076852
image0230.jpg,800,600,truck,0.114323,0.44213,0.227604,0.613889
image0231.jpg,800,600,truck,0.510677,0.381019,0.211979,0.341667
image0232.jpg,800,600,truck,0.636458,0.375,0.076042,0.175926
image0232.jpg,800,600,two-wheeler,0.748698,0.401852,0.004687,0.018519
image0232.jpg,800,600,people,0.748437,0.389815,0.003125,0.007407
image0233.jpg,800,600,big-car,0.45026,0.46713,0.182812,0.173148
image0233.jpg,800,600,truck,0.668229,0.374074,0.045833,0.116667
image0233.jpg,800,600,two-wheeler,0.747656,0.406019,0.005729,0.023148
image0233.jpg,800,600,people,0.747396,0.391204,0.007292,0.010185
image0234.jpg,800,600,big-car,0.614844,0.414815,0.071354,0.087037
image0234.jpg,800,600,truck,0.689323,0.378241,0.035937,0.084259
image0234.jpg,800,600,two-wheeler,0.74401,0.412963,0.008854,0.033333
image0234.jpg,800,600,people,0.74375,0.391667,0.0125,0.018519
image0235.jpg,800,600,big-car,0.667969,0.400926,0.040104,0.055556
image0235.jpg,800,600,truck,0.70651,0.381019,0.025521,0.067593
image0235.jpg,800,600,two-wheeler,0.73151,0.430556,0.013021,0.05
image0235.jpg,800,600,people,0.730729,0.39537,0.019792,0.025926
image0236.jpg,800,600,two-wheeler,0.678646,0.496296,0.041667,0.112963
image0236.jpg,800,600,people,0.677604,0.450463,0.041667,0.123148
image0236.jpg,800,600,big-car,0.692969,0.398148,0.026562,0.042593
image0236.jpg,800,600,truck,0.715885,0.381019,0.020313,0.05463
image0237.jpg,800,600,big-car,0.708594,0.396759,0.020313,0.034259
image0237.jpg,800,600,truck,0.721875,0.381481,0.015625,0.046296
image0238.jpg,800,600,big-car,0.719271,0.393981,0.016667,0.026852
image0238.jpg,800,600,truck,0.72526,0.381944,0.013021,0.039815
image0239.jpg,800,600,big-car,0.725,0.39213,0.013542,0.023148
image0239.jpg,800,600,truck,0.726562,0.377315,0.011458,0.026852
image0240.jpg,800,600,big-car,0.727865,0.390278,0.010937,0.019444
image0240.jpg,800,600,truck,0.728125,0.374537,0.010417,0.013889
image0241.jpg,800,600,big-car,0.729167,0.389815,0.010417,0.016667
image0241.jpg,800,600,truck,0.729688,0.375926,0.009375,0.012963
image0242.jpg,800,600,big-car,0.73099,0.388889,0.008854,0.014815
image0242.jpg,800,600,truck,0.73151,0.375463,0.007812,0.008333
image0243.jpg,800,600,big-car,0.73099,0.387963,0.006771,0.012963
image0243.jpg,800,600,truck,0.734896,0.380556,0.008333,0.022222
